method,transform,stage,seed,success,invariance_gap,passes_audit
encoder_equivariance,camera_yaw,latent_memory,39,0.8210,0.0167,1
encoder_equivariance,camera_yaw,action,0,0.7228,0.0025,1
encoder_equivariance,camera_yaw,action,1,0.7237,0.0097,1
encoder_equivariance,camera_yaw,action,2,0.6893,0.0253,1
encoder_equivariance,camera_yaw,action,3,0.7293,0.0103,1
encoder_equivariance,camera_yaw,action,4,0.6552,0.0686,1
encoder_equivariance,camera_yaw,action,5,0.7273,0.0167,1
encoder_equivariance,camera_yaw,action,6,0.7188,0.0274,1
encoder_equivariance,camera_yaw,action,7,0.6756,0.0397,1
encoder_equivariance,camera_yaw,action,8,0.7080,0.0207,1
encoder_equivariance,camera_yaw,action,9,0.6907,0.0437,1
encoder_equivariance,camera_yaw,action,10,0.6917,0.0284,1
encoder_equivariance,camera_yaw,action,11,0.6862,0.0440,1
encoder_equivariance,camera_yaw,action,12,0.6905,0.0546,1
encoder_equivariance,camera_yaw,action,13,0.7055,0.0220,1
encoder_equivariance,camera_yaw,action,14,0.7318,0.0000,1
encoder_equivariance,camera_yaw,action,15,0.7174,0.0077,1
encoder_equivariance,camera_yaw,action,16,0.7157,0.0000,1
encoder_equivariance,camera_yaw,action,17,0.6942,0.0299,1
encoder_equivariance,camera_yaw,action,18,0.7365,0.0000,1
encoder_equivariance,camera_yaw,action,19,0.6731,0.0596,1
encoder_equivariance,camera_yaw,action,20,0.6827,0.0243,1
encoder_equivariance,camera_yaw,action,21,0.6678,0.0732,1
encoder_equivariance,camera_yaw,action,22,0.7362,0.0000,1
encoder_equivariance,camera_yaw,action,23,0.6937,0.0355,1
encoder_equivariance,camera_yaw,action,24,0.7265,0.0000,1
encoder_equivariance,camera_yaw,action,25,0.6824,0.0351,1
encoder_equivariance,camera_yaw,action,26,0.6939,0.0452,1
encoder_equivariance,camera_yaw,action,27,0.6912,0.0306,1
encoder_equivariance,camera_yaw,action,28,0.6849,0.0537,1
encoder_equivariance,camera_yaw,action,29,0.7108,0.0292,1
encoder_equivariance,camera_yaw,action,30,0.6996,0.0223,1
encoder_equivariance,camera_yaw,action,31,0.6927,0.0355,1
encoder_equivariance,camera_yaw,action,32,0.7182,0.0095,1
encoder_equivariance,camera_yaw,action,33,0.7037,0.0561,1
encoder_equivariance,camera_yaw,action,34,0.6726,0.0422,1
encoder_equivariance,camera_yaw,action,35,0.7250,0.0050,1
encoder_equivariance,camera_yaw,action,36,0.6878,0.0412,1
encoder_equivariance,camera_yaw,action,37,0.6590,0.0657,1
encoder_equivariance,camera_yaw,action,38,0.7265,0.0000,1
encoder_equivariance,camera_yaw,action,39,0.7221,0.0172,1
encoder_equivariance,camera_yaw,closed_loop,0,0.6223,0.0513,1
encoder_equivariance,camera_yaw,closed_loop,1,0.6504,0.0000,1
encoder_equivariance,camera_yaw,closed_loop,2,0.6382,0.0578,1
encoder_equivariance,camera_yaw,closed_loop,3,0.5776,0.0976,1
encoder_equivariance,camera_yaw,closed_loop,4,0.6086,0.0676,1
encoder_equivariance,camera_yaw,closed_loop,5,0.6322,0.0583,1
encoder_equivariance,camera_yaw,closed_loop,6,0.6390,0.0232,1
encoder_equivariance,camera_yaw,closed_loop,7,0.6447,0.0293,1
encoder_equivariance,camera_yaw,closed_loop,8,0.5894,0.0833,1
encoder_equivariance,camera_yaw,closed_loop,9,0.6635,0.0000,1
encoder_equivariance,camera_yaw,closed_loop,10,0.6558,0.0144,1
encoder_equivariance,camera_yaw,closed_loop,11,0.6077,0.0707,1
encoder_equivariance,camera_yaw,closed_loop,12,0.6281,0.0389,1
encoder_equivariance,camera_yaw,closed_loop,13,0.6146,0.0620,1
encoder_equivariance,camera_yaw,closed_loop,14,0.6641,0.0238,1
encoder_equivariance,camera_yaw,closed_loop,15,0.6553,0.0030,1
encoder_equivariance,camera_yaw,closed_loop,16,0.6168,0.0729,1
encoder_equivariance,camera_yaw,closed_loop,17,0.6450,0.0375,1
encoder_equivariance,camera_yaw,closed_loop,18,0.6210,0.0505,1
encoder_equivariance,camera_yaw,closed_loop,19,0.6714,0.0044,1
encoder_equivariance,camera_yaw,closed_loop,20,0.6800,0.0000,1
encoder_equivariance,camera_yaw,closed_loop,21,0.6406,0.0328,1
encoder_equivariance,camera_yaw,closed_loop,22,0.6342,0.0251,1
encoder_equivariance,camera_yaw,closed_loop,23,0.6892,0.0000,1
encoder_equivariance,camera_yaw,closed_loop,24,0.6985,0.0000,1
encoder_equivariance,camera_yaw,closed_loop,25,0.6634,0.0000,1
encoder_equivariance,camera_yaw,closed_loop,26,0.6626,0.0147,1
encoder_equivariance,camera_yaw,closed_loop,27,0.5946,0.0666,1
encoder_equivariance,camera_yaw,closed_loop,28,0.6446,0.0255,1
encoder_equivariance,camera_yaw,closed_loop,29,0.6453,0.0278,1
encoder_equivariance,camera_yaw,closed_loop,30,0.6076,0.0532,1
encoder_equivariance,camera_yaw,closed_loop,31,0.6281,0.0387,1
encoder_equivariance,camera_yaw,closed_loop,32,0.6435,0.0333,1
encoder_equivariance,camera_yaw,closed_loop,33,0.6157,0.0517,1
encoder_equivariance,camera_yaw,closed_loop,34,0.6812,0.0000,1
encoder_equivariance,camera_yaw,closed_loop,35,0.6378,0.0466,1
encoder_equivariance,camera_yaw,closed_loop,36,0.5931,0.0762,1
encoder_equivariance,camera_yaw,closed_loop,37,0.6854,0.0000,1
encoder_equivariance,camera_yaw,closed_loop,38,0.6559,0.0173,1
encoder_equivariance,camera_yaw,closed_loop,39,0.6210,0.0448,1
encoder_equivariance,lighting_texture,perception,0,0.8707,0.0470,1
encoder_equivariance,lighting_texture,perception,1,0.8967,0.0125,1
encoder_equivariance,lighting_texture,perception,2,0.9248,0.0000,1
encoder_equivariance,lighting_texture,perception,3,0.9474,0.0000,1
encoder_equivariance,lighting_texture,perception,4,0.8733,0.0417,1
encoder_equivariance,lighting_texture,perception,5,0.9210,0.0000,1
encoder_equivariance,lighting_texture,perception,6,0.9438,0.0000,1
encoder_equivariance,lighting_texture,perception,7,0.8618,0.0577,1
encoder_equivariance,lighting_texture,perception,8,0.8791,0.0442,1
encoder_equivariance,lighting_texture,perception,9,0.8880,0.0241,1
encoder_equivariance,lighting_texture,perception,10,0.8638,0.0523,1
encoder_equivariance,lighting_texture,perception,11,0.8702,0.0524,1
encoder_equivariance,lighting_texture,perception,12,0.8881,0.0163,1
encoder_equivariance,lighting_texture,perception,13,0.9062,0.0096,1
encoder_equivariance,lighting_texture,perception,14,0.9275,0.0000,1
encoder_equivariance,lighting_texture,perception,15,0.8914,0.0319,1
encoder_equivariance,lighting_texture,perception,16,0.8655,0.0603,1
encoder_equivariance,lighting_texture,perception,17,0.9187,0.0000,1
encoder_equivariance,lighting_texture,perception,18,0.8624,0.0517,1
encoder_equivariance,lighting_texture,perception,19,0.9428,0.0000,1
encoder_equivariance,lighting_texture,perception,20,0.9111,0.0204,1
encoder_equivariance,lighting_texture,perception,21,0.8996,0.0143,1
encoder_equivariance,lighting_texture,perception,22,0.9010,0.0239,1
encoder_equivariance,lighting_texture,perception,23,0.8818,0.0472,1
encoder_equivariance,lighting_texture,perception,24,0.9027,0.0274,1
encoder_equivariance,lighting_texture,perception,25,0.9004,0.0237,1
encoder_equivariance,lighting_texture,perception,26,0.8795,0.0532,1
encoder_equivariance,lighting_texture,perception,27,0.9071,0.0040,1
encoder_equivariance,lighting_texture,perception,28,0.8944,0.0290,1
encoder_equivariance,lighting_texture,perception,29,0.8786,0.0515,1
encoder_equivariance,lighting_texture,perception,30,0.9084,0.0000,1
encoder_equivariance,lighting_texture,perception,31,0.9028,0.0460,1
encoder_equivariance,lighting_texture,perception,32,0.8813,0.0494,1
encoder_equivariance,lighting_texture,perception,33,0.9116,0.0003,1
encoder_equivariance,lighting_texture,perception,34,0.9281,0.0000,1
encoder_equivariance,lighting_texture,perception,35,0.9277,0.0038,1
encoder_equivariance,lighting_texture,perception,36,0.8768,0.0552,1
encoder_equivariance,lighting_texture,perception,37,0.8772,0.0465,1
encoder_equivariance,lighting_texture,perception,38,0.8491,0.0714,1
encoder_equivariance,lighting_texture,perception,39,0.9344,0.0000,1
encoder_equivariance,lighting_texture,latent_memory,0,0.7889,0.0484,1
encoder_equivariance,lighting_texture,latent_memory,1,0.7934,0.0288,1
encoder_equivariance,lighting_texture,latent_memory,2,0.8335,0.0000,1
encoder_equivariance,lighting_texture,latent_memory,3,0.8094,0.0239,1
encoder_equivariance,lighting_texture,latent_memory,4,0.7844,0.0464,1
encoder_equivariance,lighting_texture,latent_memory,5,0.8032,0.0287,1
encoder_equivariance,lighting_texture,latent_memory,6,0.8339,0.0000,1
encoder_equivariance,lighting_texture,latent_memory,7,0.8184,0.0203,1
encoder_equivariance,lighting_texture,latent_memory,8,0.8313,0.0000,1
encoder_equivariance,lighting_texture,latent_memory,9,0.8458,0.0000,1
encoder_equivariance,lighting_texture,latent_memory,10,0.7847,0.0396,1
encoder_equivariance,lighting_texture,latent_memory,11,0.7989,0.0237,1
encoder_equivariance,lighting_texture,latent_memory,12,0.7646,0.0818,1
encoder_equivariance,lighting_texture,latent_memory,13,0.8116,0.0040,1
encoder_equivariance,lighting_texture,latent_memory,14,0.7952,0.0411,1
encoder_equivariance,lighting_texture,latent_memory,15,0.7818,0.0424,1
encoder_equivariance,lighting_texture,latent_memory,16,0.8498,0.0000,1
encoder_equivariance,lighting_texture,latent_memory,17,0.7691,0.0516,1
encoder_equivariance,lighting_texture,latent_memory,18,0.8214,0.0000,1
encoder_equivariance,lighting_texture,latent_memory,19,0.7545,0.0545,1
encoder_equivariance,lighting_texture,latent_memory,20,0.8590,0.0000,1
encoder_equivariance,lighting_texture,latent_memory,21,0.8126,0.0221,1
encoder_equivariance,lighting_texture,latent_memory,22,0.7852,0.0559,1
encoder_equivariance,lighting_texture,latent_memory,23,0.7948,0.0360,1
encoder_equivariance,lighting_texture,latent_memory,24,0.7938,0.0495,1
encoder_equivariance,lighting_texture,latent_memory,25,0.7870,0.0499,1
encoder_equivariance,lighting_texture,latent_memory,26,0.8100,0.0224,1
encoder_equivariance,lighting_texture,latent_memory,27,0.8351,0.0000,1
encoder_equivariance,lighting_texture,latent_memory,28,0.7863,0.0344,1
encoder_equivariance,lighting_texture,latent_memory,29,0.8125,0.0185,1
encoder_equivariance,lighting_texture,latent_memory,30,0.8290,0.0000,1
encoder_equivariance,lighting_texture,latent_memory,31,0.7892,0.0364,1
encoder_equivariance,lighting_texture,latent_memory,32,0.8024,0.0233,1
encoder_equivariance,lighting_texture,latent_memory,33,0.8260,0.0035,1
encoder_equivariance,lighting_texture,latent_memory,34,0.8030,0.0407,1
encoder_equivariance,lighting_texture,latent_memory,35,0.7870,0.0472,1
encoder_equivariance,lighting_texture,latent_memory,36,0.8018,0.0295,1
encoder_equivariance,lighting_texture,latent_memory,37,0.7884,0.0399,1
encoder_equivariance,lighting_texture,latent_memory,38,0.8292,0.0000,1
encoder_equivariance,lighting_texture,latent_memory,39,0.8156,0.0162,1
encoder_equivariance,lighting_texture,action,0,0.7244,0.0000,1
encoder_equivariance,lighting_texture,action,1,0.7197,0.0021,1
encoder_equivariance,lighting_texture,action,2,0.6758,0.0569,1
encoder_equivariance,lighting_texture,action,3,0.6984,0.0248,1
encoder_equivariance,lighting_texture,action,4,0.6751,0.0647,1
encoder_equivariance,lighting_texture,action,5,0.7263,0.0000,1
encoder_equivariance,lighting_texture,action,6,0.7170,0.0190,1
encoder_equivariance,lighting_texture,action,7,0.6951,0.0248,1
encoder_equivariance,lighting_texture,action,8,0.7896,0.0000,1
encoder_equivariance,lighting_texture,action,9,0.7675,0.0000,1
encoder_equivariance,lighting_texture,action,10,0.7169,0.0239,1
encoder_equivariance,lighting_texture,action,11,0.7002,0.0295,1
encoder_equivariance,lighting_texture,action,12,0.6952,0.0583,1
encoder_equivariance,lighting_texture,action,13,0.7143,0.0110,1
encoder_equivariance,lighting_texture,action,14,0.7350,0.0000,1
encoder_equivariance,lighting_texture,action,15,0.6915,0.0292,1
encoder_equivariance,lighting_texture,action,16,0.6968,0.0555,1
encoder_equivariance,lighting_texture,action,17,0.7169,0.0141,1
encoder_equivariance,lighting_texture,action,18,0.7176,0.0318,1
encoder_equivariance,lighting_texture,action,19,0.6772,0.0657,1
encoder_equivariance,lighting_texture,action,20,0.6761,0.0704,1
encoder_equivariance,lighting_texture,action,21,0.7084,0.0176,1
encoder_equivariance,lighting_texture,action,22,0.7217,0.0013,1
encoder_equivariance,lighting_texture,action,23,0.6827,0.0433,1
encoder_equivariance,lighting_texture,action,24,0.6869,0.0571,1
encoder_equivariance,lighting_texture,action,25,0.7184,0.0185,1
encoder_equivariance,lighting_texture,action,26,0.6740,0.0533,1
encoder_equivariance,lighting_texture,action,27,0.6897,0.0327,1
encoder_equivariance,lighting_texture,action,28,0.7026,0.0355,1
encoder_equivariance,lighting_texture,action,29,0.6529,0.0596,1
encoder_equivariance,lighting_texture,action,30,0.6746,0.0551,1
encoder_equivariance,lighting_texture,action,31,0.6860,0.0407,1
encoder_equivariance,lighting_texture,action,32,0.7101,0.0134,1
encoder_equivariance,lighting_texture,action,33,0.7666,0.0000,1
encoder_equivariance,lighting_texture,action,34,0.7024,0.0294,1
encoder_equivariance,lighting_texture,action,35,0.7106,0.0048,1
encoder_equivariance,lighting_texture,action,36,0.7606,0.0000,1
encoder_equivariance,lighting_texture,action,37,0.7165,0.0235,1
encoder_equivariance,lighting_texture,action,38,0.7308,0.0114,1
encoder_equivariance,lighting_texture,action,39,0.7121,0.0084,1
encoder_equivariance,lighting_texture,closed_loop,0,0.6422,0.0242,1
encoder_equivariance,lighting_texture,closed_loop,1,0.6430,0.0296,1
encoder_equivariance,lighting_texture,closed_loop,2,0.6198,0.0571,1
encoder_equivariance,lighting_texture,closed_loop,3,0.6762,0.0000,1
encoder_equivariance,lighting_texture,closed_loop,4,0.6357,0.0463,1
encoder_equivariance,lighting_texture,closed_loop,5,0.6173,0.0498,1
encoder_equivariance,lighting_texture,closed_loop,6,0.6711,0.0070,1
encoder_equivariance,lighting_texture,closed_loop,7,0.7016,0.0000,1
encoder_equivariance,lighting_texture,closed_loop,8,0.6890,0.0000,1
encoder_equivariance,lighting_texture,closed_loop,9,0.6926,0.0000,1
encoder_equivariance,lighting_texture,closed_loop,10,0.6503,0.0063,1
encoder_equivariance,lighting_texture,closed_loop,11,0.6524,0.0218,1
encoder_equivariance,lighting_texture,closed_loop,12,0.6856,0.0000,1
encoder_equivariance,lighting_texture,closed_loop,13,0.6593,0.0107,1
encoder_equivariance,lighting_texture,closed_loop,14,0.6284,0.0419,1
encoder_equivariance,lighting_texture,closed_loop,15,0.6600,0.0000,1
encoder_equivariance,lighting_texture,closed_loop,16,0.6288,0.0462,1
encoder_equivariance,lighting_texture,closed_loop,17,0.6457,0.0258,1
encoder_equivariance,lighting_texture,closed_loop,18,0.6205,0.0440,1
encoder_equivariance,lighting_texture,closed_loop,19,0.5940,0.0895,1
encoder_equivariance,lighting_texture,closed_loop,20,0.6312,0.0362,1
encoder_equivariance,lighting_texture,closed_loop,21,0.6428,0.0207,1
encoder_equivariance,lighting_texture,closed_loop,22,0.6935,0.0000,1
encoder_equivariance,lighting_texture,closed_loop,23,0.6243,0.0484,1
encoder_equivariance,lighting_texture,closed_loop,24,0.6973,0.0000,1
encoder_equivariance,lighting_texture,closed_loop,25,0.6321,0.0172,1
encoder_equivariance,lighting_texture,closed_loop,26,0.6388,0.0277,1
encoder_equivariance,lighting_texture,closed_loop,27,0.7008,0.0000,1
encoder_equivariance,lighting_texture,closed_loop,28,0.6773,0.0039,1
encoder_equivariance,lighting_texture,closed_loop,29,0.6043,0.0751,1
encoder_equivariance,lighting_texture,closed_loop,30,0.6276,0.0542,1
encoder_equivariance,lighting_texture,closed_loop,31,0.6618,0.0013,1
encoder_equivariance,lighting_texture,closed_loop,32,0.6368,0.0161,1
encoder_equivariance,lighting_texture,closed_loop,33,0.6579,0.0083,1
encoder_equivariance,lighting_texture,closed_loop,34,0.7034,0.0000,1
encoder_equivariance,lighting_texture,closed_loop,35,0.6417,0.0196,1
encoder_equivariance,lighting_texture,closed_loop,36,0.6348,0.0389,1
encoder_equivariance,lighting_texture,closed_loop,37,0.6627,0.0000,1
encoder_equivariance,lighting_texture,closed_loop,38,0.6542,0.0099,1
encoder_equivariance,lighting_texture,closed_loop,39,0.6869,0.0000,1
encoder_equivariance,object_identity_swap,perception,0,0.7885,0.1264,0
encoder_equivariance,object_identity_swap,perception,1,0.7704,0.1606,0
encoder_equivariance,object_identity_swap,perception,2,0.8272,0.0915,1
encoder_equivariance,object_identity_swap,perception,3,0.8196,0.1170,1
encoder_equivariance,object_identity_swap,perception,4,0.8352,0.0998,1
encoder_equivariance,object_identity_swap,perception,5,0.7880,0.1349,0
encoder_equivariance,object_identity_swap,perception,6,0.8287,0.0898,1
encoder_equivariance,object_identity_swap,perception,7,0.8428,0.0867,1
encoder_equivariance,object_identity_swap,perception,8,0.8201,0.1061,1
encoder_equivariance,object_identity_swap,perception,9,0.8142,0.1168,1
encoder_equivariance,object_identity_swap,perception,10,0.8181,0.0905,1
encoder_equivariance,object_identity_swap,perception,11,0.7864,0.1513,0
encoder_equivariance,object_identity_swap,perception,12,0.8998,0.0137,1
encoder_equivariance,object_identity_swap,perception,13,0.8825,0.0453,1
encoder_equivariance,object_identity_swap,perception,14,0.8356,0.0764,1
encoder_equivariance,object_identity_swap,perception,15,0.8036,0.1073,1
encoder_equivariance,object_identity_swap,perception,16,0.8369,0.0827,1
encoder_equivariance,object_identity_swap,perception,17,0.8045,0.1232,0
encoder_equivariance,object_identity_swap,perception,18,0.8276,0.0894,1
encoder_equivariance,object_identity_swap,perception,19,0.8152,0.0903,1
encoder_equivariance,object_identity_swap,perception,20,0.8047,0.1214,0
encoder_equivariance,object_identity_swap,perception,21,0.8150,0.1131,1
encoder_equivariance,object_identity_swap,perception,22,0.8583,0.0653,1
encoder_equivariance,object_identity_swap,perception,23,0.8300,0.0742,1
encoder_equivariance,object_identity_swap,perception,24,0.8066,0.1012,1
encoder_equivariance,object_identity_swap,perception,25,0.8698,0.0666,1
encoder_equivariance,object_identity_swap,perception,26,0.7953,0.1202,0
encoder_equivariance,object_identity_swap,perception,27,0.8348,0.0811,1
encoder_equivariance,object_identity_swap,perception,28,0.8456,0.0779,1
encoder_equivariance,object_identity_swap,perception,29,0.8308,0.0886,1
encoder_equivariance,object_identity_swap,perception,30,0.8480,0.0737,1
encoder_equivariance,object_identity_swap,perception,31,0.8245,0.1071,1
encoder_equivariance,object_identity_swap,perception,32,0.8272,0.1078,1
